site_id,property_name,floorplan_id,unit_key,name,beds,baths,price_low,price_high,price_range,all_in_price_range,per_bed_pricing,square_feet,units_available,availability,availability_description,available_date,deposit,deposit_description,application_fees,admin_fee,max_occupants,unit_number,is_unit,is_new,raw_unit_floorplans
"9rxe6j6","The Dakota","2176310","t8zwd18","B2","2","2","1819","1819","$1,819","$1,861","false","1,114 sq. ft.","1","FutureDate","Available Soon","2026-09-26T23:59:59.000Z","150","",,,,"","false","false","[]"
"9rxe6j6","The Dakota","2057694","pqr40pv","B4","2","2","1867","1867","$1,867","$1,909","false","1,170 sq. ft.","1","FutureDate","Available Soon","2026-12-05T23:59:59.000Z","150","",,,,"","false","true","[]"
"9rxe6j6","The Dakota","2057696","t2e85c8","B3A","2","2","1948","1948","$1,948","$1,990","false","1,206 sq. ft.","1","AvailableNow","Rentals Available","2026-08-10T23:59:59.000Z","150","",,,,"","false","false","[]"
"9rxe6j6","The Dakota","2057693","xh6nzzq","B3","2","2","1722","1722","$1,722","$1,764","false","1,160 sq. ft.","0","AvailableSoon","Available Soon","","150","",,,,"","false","false","[]"
"9rxe6j6","The Dakota","2057695","j13sy27","B3D","2","2","1852","1852","$1,852","$1,894","false","1,207 sq. ft.","0","AvailableSoon","Available Soon","","150","",,,,"","false","false","[]"
"9rxe6j6","The Dakota","2057697","xnknt7m","B3B","2","2","1857","1857","$1,857","$1,899","false","1,247 sq. ft.","0","AvailableSoon","Available Soon","","150","",,,,"","false","false","[]"
"9rxe6j6","The Dakota","1931645","cezmg6g","C1","3","3","1885","1941","$1,885 - $1,941","$1,927 - $1,983","false","1,332 sq. ft.","4","FutureDate","Available Soon","2026-09-12T23:59:59.000Z","150","",,,,"","false","false","[]"
"9rxe6j6","The Dakota","2219221","6404ljv","C2","3","3","1972","1972","$1,972","$2,014","false","1,342 sq. ft.","2","AvailableNow","Rentals Available","2026-09-07T23:59:59.000Z","150","",,,,"","false","false","[]"
"9rxe6j6","The Dakota","2057699","8cctmy0","C3","3","3","2017","2017","$2,017","$2,059","false","1,352 sq. ft.","1","AvailableNow","Rentals Available","2026-07-26T23:59:59.000Z","150","",,,,"","false","false","[]"
"ocp5km4x4p","Private Townhome in North Raleigh","1","q2j0gkx","","2","2.5","1495","1495","$1,495","$1,495","false","1,250 sq. ft.","1","AvailableNow","Rentals Available","1970-01-01T23:59:59.000Z",,"","N/A","N/A","2","","false","false","[]"
"xr4rsmq","Pine Knoll Apartments","924164","kyqk68c","2503-B","1","1","1095","1095","$1,095","$1,095","false","500 sq. ft.","1","AvailableNow","Rentals Available","",,"",,,"2","","false","false","[]"
"ocpwwwe8yh","FURNISHED TOWNHOME RENTAL – 10 Mins to NCSU - 3 Bedroom - starting $750 per room","1","q2j0gkx","","4","3","750","750","$750","$750","true","1,827 sq. ft.","1","AvailableNow","Rentals Available","2026-08-01T23:59:59.000Z",,"","N/A","N/A","5","","false","false","[]"
"5je4q3n","Signature 1505","2170401","1y8ez34","B6","2","2","1305","1305","$1,305","$1,320","true","1,261 sq. ft.","1","AvailableNow","Rentals Available","",,"",,,"2","","false","false","[]"
"5je4q3n","Signature 1505","2170403","m2s2lbj","C2","3","3","1150","1150","$1,150","$1,165","true","1,176 sq. ft.","1","AvailableNow","Rentals Available","2026-08-13T23:59:59.000Z",,"",,,"3","","false","false","[]"
"5je4q3n","Signature 1505","2170404","yd085xv","C3","3","3","1155","1155","$1,155","$1,170","true","1,276 sq. ft.","1","AvailableNow","Rentals Available","2026-08-13T23:59:59.000Z",,"",,,"3","","false","false","[]"
"5je4q3n","Signature 1505","2170402","ky9478b","C1","3","3","1190","1190","$1,190","$1,205","true","1,312 sq. ft.","1","AvailableNow","Rentals Available","2026-08-13T23:59:59.000Z",,"",,,"3","","false","false","[]"
"5je4q3n","Signature 1505","2170406","d0ktjhh","D1-A","4","2","650","665","$650 - $665","$665 - $680","true","1,218 sq. ft.","2","AvailableNow","Rentals Available","2025-08-13T23:59:59.000Z",,"",,,"4","","false","false","[]"
"5je4q3n","Signature 1505","2170407","740cejx","D2","4","4","699","699","$699","$714","true","1,427 sq. ft.","1","AvailableNow","Rentals Available","2026-08-13T23:59:59.000Z",,"",,,"4","","false","false","[]"
"5je4q3n","Signature 1505","2170408","p8j01vr","D3","4","4","699","699","$699","$714","true","1,542 sq. ft.","1","AvailableNow","Rentals Available","2026-08-13T23:59:59.000Z",,"",,,"4","","false","false","[]"
"ocptf3fhqb","Spacious 2BD/1BA apartment available 08/01/26- 1 block from the NCSU McKimmon Center!","1","q2j0gkx","","2","1","1200","1200","$1,200","$1,200","false","900 sq. ft.","1","AvailableNow","Rentals Available","2026-08-01T23:59:59.000Z",,"","N/A","N/A","3","","false","false","[]"
"h2l8mh2","Redfield Villages","5975802","eqh8vkn","2x1.5","2","1.5","850","850","$850","$850","true","800 sq. ft.","0","AvailableSoon","Available Soon","",,"",,,,"","false","false","[]"
"h2l8mh2","Redfield Villages","5975803","qwzk8jw","4x4.5","4","4.5","899","899","$899","$899","true","1,855 sq. ft.","1","AvailableNow","Rentals Available","2026-08-10T23:59:59.000Z",,"",,,,"","false","false","[]"
"h2l8mh2","Redfield Villages","5975804","wt53p0h","5x5 Burt","5","5","799","799","$799","$799","true","2,100 sq. ft.","1","AvailableNow","Rentals Available","2026-08-10T23:59:59.000Z",,"",,,,"","false","false","[]"
"ocpthnbmc9","Luxury 4 Bedroom 4 Full Bath w free parking, 1 gig internet included. 2027-2028 School yea","1","q2j0gkx","","4","4","4000","4000","$4,000","$4,000","false","1,450 sq. ft.","1","FutureDate","Available Soon","2027-07-07T23:59:59.000Z",,"","N/A","N/A","4","","false","false","[]"
"vw4rv9e","Signature at Varsity","6060361","jnnckh7","S1","0","1","1723","1923","$1,723 - $1,923","$1,778 - $1,978","false","441 sq. ft.","3","FutureDate","Available Soon","2027-08-01T23:59:59.000Z",,"",,,,"","false","false","[]"
"vw4rv9e","Signature at Varsity","6060362","m82mzek","A4","1","1","2022","2222","$2,022 - $2,222","$2,077 - $2,277","false","537 sq. ft.","3","FutureDate","Available Soon","2027-08-01T23:59:59.000Z",,"",,,,"","false","false","[]"
"vw4rv9e","Signature at Varsity","6060363","2mh2c39","A5","1","1","2022","2222","$2,022 - $2,222","$2,077 - $2,277","false","546 sq. ft.","3","FutureDate","Available Soon","2027-08-01T23:59:59.000Z",,"",,,,"","false","false","[]"
"vw4rv9e","Signature at Varsity","6060364","smh3lf7","A1","1","1","2022","2222","$2,022 - $2,222","$2,077 - $2,277","false","588 sq. ft.","3","FutureDate","Available Soon","2027-08-01T23:59:59.000Z",,"",,,,"","false","false","[]"
"vw4rv9e","Signature at Varsity","6060365","dgxdrgh","A2","1","1","2022","2222","$2,022 - $2,222","$2,077 - $2,277","false","642 sq. ft.","3","FutureDate","Available Soon","2027-08-01T23:59:59.000Z",,"",,,,"","false","false","[]"
"vw4rv9e","Signature at Varsity","6060366","3vgs4ee","A3","1","1","2022","2222","$2,022 - $2,222","$2,077 - $2,277","false","671 sq. ft.","3","FutureDate","Available Soon","2027-08-01T23:59:59.000Z",,"",,,,"","false","false","[]"
"vw4rv9e","Signature at Varsity","6060368","sld3m65","B1","2","2","1368","1568","$1,368 - $1,568","$1,423 - $1,623","false","878 sq. ft.","3","FutureDate","Available Soon","2027-08-01T23:59:59.000Z",,"",,,,"","false","false","[]"
"vw4rv9e","Signature at Varsity","6060369","rwlrv81","B2","2","2","1368","1568","$1,368 - $1,568","$1,423 - $1,623","false","976 sq. ft.","3","FutureDate","Available Soon","2027-08-01T23:59:59.000Z",,"",,,,"","false","false","[]"
"vw4rv9e","Signature at Varsity","6060370","0wh0v21","C1","3","3","1290","1490","$1,290 - $1,490","$1,345 - $1,545","false","1,134 sq. ft.","3","FutureDate","Available Soon","2027-08-01T23:59:59.000Z",,"",,,,"","false","false","[]"
"vw4rv9e","Signature at Varsity","6060371","bmjbc59","C2","3","3","1290","1490","$1,290 - $1,490","$1,345 - $1,545","false","1,290 sq. ft.","3","FutureDate","Available Soon","2027-08-01T23:59:59.000Z",,"",,,,"","false","false","[]"
"vw4rv9e","Signature at Varsity","6060372","qb9e5tx","D1","4","4","1249","1449","$1,249 - $1,449","$1,304 - $1,504","false","1,345 sq. ft.","3","FutureDate","Available Soon","2027-08-01T23:59:59.000Z",,"",,,,"","false","false","[]"
"vw4rv9e","Signature at Varsity","6060373","x287nxn","D4","4","4","1249","1449","$1,249 - $1,449","$1,304 - $1,504","false","1,430 sq. ft.","3","FutureDate","Available Soon","2027-08-01T23:59:59.000Z",,"",,,,"","false","false","[]"
"vw4rv9e","Signature at Varsity","6060374","kh2kggb","D3","4","4","1249","1449","$1,249 - $1,449","$1,304 - $1,504","false","1,373 sq. ft.","3","FutureDate","Available Soon","2027-08-01T23:59:59.000Z",,"",,,,"","false","false","[]"
"vw4rv9e","Signature at Varsity","6060375","67w688r","D5","4","4","1249","1449","$1,249 - $1,449","$1,304 - $1,504","false","1,650 sq. ft.","3","FutureDate","Available Soon","2027-08-01T23:59:59.000Z",,"",,,,"","false","false","[]"
"vw4rv9e","Signature at Varsity","6060376","3xqs2xg","D2","4","4","1249","1449","$1,249 - $1,449","$1,304 - $1,504","false","1,511 sq. ft.","3","FutureDate","Available Soon","2027-08-01T23:59:59.000Z",,"",,,,"","false","false","[]"
"vw4rv9e","Signature at Varsity","6060367","vxm12qg","E1","5","5","1270","1470","$1,270 - $1,470","$1,325 - $1,525","false","1,680 sq. ft.","3","FutureDate","Available Soon","2027-08-01T23:59:59.000Z",,"",,,,"","false","false","[]"
"ocp8c26c92","Fully Furnished 3BR Townhome Steps from Lake Johnson","1","q2j0gkx","","3","2","2500","2500","$2,500","$2,500","false","1,515 sq. ft.","1","AvailableNow","Rentals Available","2026-06-01T23:59:59.000Z",,"","N/A","N/A","3","","false","false","[]"
"rf696l2","Madison Hunters Glen","927039","h7w0tf3","The Oak","1","1","1081","1331","$1,081 - $1,331","$1,081 - $1,331","false","712 sq. ft.","3","AvailableNow","Rentals Available","2026-08-26T23:59:59.000Z",,"",,,,"","false","false","[]"
"rf696l2","Madison Hunters Glen","927040","fr3yefs","The Maple","1","1","1142","1396","$1,142 - $1,396","$1,142 - $1,396","false","764 sq. ft.","3","AvailableNow","Rentals Available","2026-08-12T23:59:59.000Z",,"",,,,"","false","false","[]"
"rf696l2","Madison Hunters Glen","927037","9gw3k25","The Laurel","1","1","1216","1216","$1,216","$1,216","false","782 sq. ft.","1","FutureDate","Available Soon","2026-10-10T23:59:59.000Z",,"",,,,"","false","false","[]"
"rf696l2","Madison Hunters Glen","927043","4qymt1l","The Spruce","2","1","1195","1350","$1,195 - $1,350","$1,195 - $1,350","false","1,016 sq. ft.","3","AvailableNow","Rentals Available","2026-07-21T23:59:59.000Z",,"",,,,"","false","false","[]"
"rf696l2","Madison Hunters Glen","927046","r018x01","The Magnolia","2","2","1325","1325","$1,325","$1,325","false","1,118 sq. ft.","3","AvailableNow","Rentals Available","2026-06-23T23:59:59.000Z",,"",,,,"","false","false","[]"
"rf696l2","Madison Hunters Glen","927044","v16j4zg","The Cypress","2","2","1284","1534","$1,284 - $1,534","$1,284 - $1,534","false","1,099 sq. ft.","2","FutureDate","Available Soon","2026-09-26T23:59:59.000Z",,"",,,,"","false","false","[]"
"ocpszex2v4","Spacious bedroom with private bath in 2BR townhome – 5 minutes to NC State","1","q2j0gkx","","2","2.5","800","800","$800","$800","true","1,344 sq. ft.","1","AvailableNow","Rentals Available","1970-01-01T23:59:59.000Z",,"","N/A","N/A","2","","false","false","[]"
"6mnn0qr","Live on Hillsborough","2935998","hd7ezf3","Bldg 109 1x1","1","1","1409","1409","$1,409","$1,424","false","540 sq. ft.","1","AvailableNow","Rentals Available","2026-08-13T23:59:59.000Z",,"",,,"1","","false","false","[]"
"6mnn0qr","Live on Hillsborough","2935999","h8qevf0","Bldg 1301 1x1","1","1","1409","1409","$1,409","$1,424","false","540 sq. ft.","1","AvailableNow","Rentals Available","2026-08-13T23:59:59.000Z",,"",,,"1","","false","false","[]"
"6mnn0qr","Live on Hillsborough","5971714","jf6he14","Bldg 1301 Studio","1","1","1409","1409","$1,409","$1,424","false","482 sq. ft.","1","AvailableNow","Rentals Available","2026-08-13T23:59:59.000Z",,"",,,,"","false","false","[]"
"6mnn0qr","Live on Hillsborough","2861437","kkwrhpc","Bldg 103 1x1","1","1","1435","1435","$1,435","$1,450","false","540 sq. ft.","1","AvailableNow","Rentals Available","2026-08-13T23:59:59.000Z",,"",,,"1","","false","false","[]"
"6mnn0qr","Live on Hillsborough","2935995","hbzesy1","Bldg 104 1x1","1","1","1435","1435","$1,435","$1,450","false","540 sq. ft.","1","AvailableNow","Rentals Available","2026-08-13T23:59:59.000Z",,"",,,"1","","false","false","[]"
"6mnn0qr","Live on Hillsborough","2935996","xkxtjxq","Bldg 2811 1x1","1","1","1435","1435","$1,435","$1,450","false","540 sq. ft.","0","AvailableSoon","Available Soon","",,"",,,,"","false","false","[]"
"6mnn0qr","Live on Hillsborough","3332080","d67yj0k","Bldg 2604 1x1","1","1","1435","1435","$1,435","$1,450","false","540 sq. ft.","0","AvailableSoon","Available Soon","",,"",,,,"","false","false","[]"
"6mnn0qr","Live on Hillsborough","2936001","6hnvc0r","Bldg 109 2x2","2","2","1209","1209","$1,209","$1,224","true","732 sq. ft.","1","AvailableNow","Rentals Available","2026-08-13T23:59:59.000Z",,"",,,"2","","false","false","[]"
"6mnn0qr","Live on Hillsborough","2936002","vbxw1zg","Bldg 1301 2x2","2","2","1209","1209","$1,209","$1,224","true","732 sq. ft.","1","AvailableNow","Rentals Available","2026-08-13T23:59:59.000Z",,"",,,"2","","false","false","[]"
"6mnn0qr","Live on Hillsborough","2861438","sky98q5","Bldg 103 2x2","2","2","1235","1235","$1,235","$1,250","true","732 sq. ft.","1","AvailableNow","Rentals Available","2026-08-13T23:59:59.000Z",,"",,,"2","","false","false","[]"
"6mnn0qr","Live on Hillsborough","2936000","4sjstsh","Bldg 104 2x2","2","2","1235","1235","$1,235","$1,250","true","732 sq. ft.","1","AvailableNow","Rentals Available","2026-08-13T23:59:59.000Z",,"",,,"2","","false","false","[]"
"6mnn0qr","Live on Hillsborough","2936005","nkwkjvq","Bldg 1301 3x3","3","3","979","979","$979","$994","true","1,050 sq. ft.","1","AvailableNow","Rentals Available","2026-08-13T23:59:59.000Z",,"",,,"3","","false","false","[]"
"6mnn0qr","Live on Hillsborough","2936006","22xz9l9","Bldg 2604 3x3","3","3","979","979","$979","$994","true","1,050 sq. ft.","1","AvailableNow","Rentals Available","2026-08-13T23:59:59.000Z",,"",,,"3","","false","false","[]"
"6mnn0qr","Live on Hillsborough","2936007","r9k5th0","Bldg 2811 3x3","3","3","979","979","$979","$994","true","1,050 sq. ft.","1","AvailableNow","Rentals Available","2026-08-13T23:59:59.000Z",,"",,,"3","","false","false","[]"
"6mnn0qr","Live on Hillsborough","2936004","zsjr2my","Bldg 109 3x3","3","3","985","985","$985","$1,000","true","1,050 sq. ft.","1","AvailableNow","Rentals Available","2026-08-13T23:59:59.000Z",,"",,,"3","","false","false","[]"
"6mnn0qr","Live on Hillsborough","2861439","e3rx90n","Bldg 103 3x3","3","3","1059","1059","$1,059","$1,074","true","1,050 sq. ft.","1","AvailableNow","Rentals Available","2026-08-13T23:59:59.000Z",,"",,,"3","","false","false","[]"
"6mnn0qr","Live on Hillsborough","2936003","drmjv7h","Bldg 104 3x3","3","3","1059","1059","$1,059","$1,074","true","1,050 sq. ft.","1","AvailableNow","Rentals Available","2026-08-13T23:59:59.000Z",,"",,,"3","","false","false","[]"
"ocp74dcp6w","Crabtree Woods Townhome West Raleigh","1","q2j0gkx","","2","2.5","1595","1595","$1,595","$1,595","false","1,200 sq. ft.","1","AvailableNow","Rentals Available","1970-01-01T23:59:59.000Z",,"","N/A","N/A","2","","false","false","[]"
"nhblm0q","Viceroy Apartments","2102383","0why1r0","VR 2x1","2","1","1099","1099","$1,099","$1,099","false","840 sq. ft.","3","AvailableNow","Rentals Available","2026-09-05T23:59:59.000Z",,"",,,,"","false","false","[]"
"ocpkb0kbhb","Great Location - Connected to Centennial Campus","1","q2j0gkx","","2","1","1240","1240","$1,240","$1,240","false","900 sq. ft.","1","AvailableNow","Rentals Available","2026-08-01T23:59:59.000Z",,"","N/A","N/A","2","","false","false","[]"
"jjs8f07","Village Green Student Housing","2761355","z5zze7x","3BD/3BA Classic","3","3","649","649","$649","$669","true","1,167 sq. ft.","1","AvailableNow","Rentals Available","2026-08-14T23:59:59.000Z",,"",,,"3","","false","false","[]"
"jjs8f07","Village Green Student Housing","727277","z509c9y","3BD/3BA","3","3","749","749","$749","$769","true","1,167 sq. ft.","1","AvailableNow","Rentals Available","2026-08-14T23:59:59.000Z",,"",,,"3","","false","false","[]"
"jjs8f07","Village Green Student Housing","727279","xg8csrq","4BD/4BA","4","4","839","839","$839","$859","true","1,460 sq. ft.","1","AvailableNow","Rentals Available","2026-08-14T23:59:59.000Z",,"",,,"4","","false","false","[]"
"ocpjh4j574","4BD/3.5BA townhome near NCSU & Downtown Raleigh available August 2026!","1","q2j0gkx","","4","3.5","2200","2200","$2,200","$2,200","false","2,000 sq. ft.","1","AvailableNow","Rentals Available","2026-08-13T23:59:59.000Z",,"","N/A","N/A","5","","false","false","[]"
"8gchf40","The Hillsborough","5867610","8jrx1s1","2 Bed 2 Bath Unfurnished","2","2","1250","1250","$1,250","$1,250","true","1,200 sq. ft.","1","AvailableNow","Rentals Available","",,"",,,"2","","false","false","[]"
"8gchf40","The Hillsborough","5781899","e76k68m","3 Bed 3 Bath Furnished","3","3","1100","1100","$1,100","$1,100","true","1,475 sq. ft.","1","AvailableNow","Rentals Available","2025-08-01T23:59:59.000Z","3495","",,,"3","","false","false","[]"
"8gchf40","The Hillsborough","5781900","crtmj2f","3 Bed 3 Bath by Room","3","3","1300","1350","$1,300 - $1,350","$1,300 - $1,350","true","1,475 sq. ft.","1","AvailableNow","Rentals Available","2025-08-01T23:59:59.000Z","1300","",,,"3","","false","false","[]"
"ocp032vj21","5 bedroom 5 full Bath luxury house with 1Gig AT&T Fiber and 1 free parking space per bedroom","1","q2j0gkx","","5","5","6000","6000","$6,000","$6,000","false","2,200 sq. ft.","1","FutureDate","Available Soon","2027-07-07T23:59:59.000Z",,"","N/A","N/A","5","","false","false","[]"
"0pm7tt3","Campus West at Tryon","1569046","l7jhj6f","3X3","3","3","699","699","$699","$735","true","1,050 sq. ft.","1","AvailableNow","Rentals Available","2026-08-10T23:59:59.000Z",,"",,,"3","","false","false","[]"
"ocpbhbkvy9","Voyager House","1","q2j0gkx","","1","1","800","800","$800","$800","true","500 sq. ft.","1","AvailableNow","Rentals Available","2026-06-15T23:59:59.000Z",,"","N/A","N/A","1","","false","false","[]"
"e13mz5m","University Suites Student Housing","6022939","g9fx8fx","3X3","3","3","799","799","$799","$799","true","1,384 sq. ft.","1","AvailableNow","Rentals Available","2026-08-14T23:59:59.000Z",,"",,,,"","false","false","[]"
"e13mz5m","University Suites Student Housing","1058151","17wwdz5","4X4","4","4","699","699","$699","$699","true","1,398 sq. ft.","1","AvailableNow","Rentals Available","2026-08-14T23:59:59.000Z",,"",,,"4","","false","false","[]"
"ocpepvxvln","Village Green Student Living","1","q2j0gkx","","1","1","831","831","$831","$831","true","","1","AvailableNow","Rentals Available","2026-08-14T23:59:59.000Z",,"","N/A","N/A","4","","false","false","[]"
"ocpjpg1817","Gorman Street Village PRE-LEASING for 2026! 3Bed 3Bath w/ Utilities! Upgraded Units Available!","229220","3czfhwg","3 Bed 3 Bath Renovated","3","3","2295","2295","$2,295","$2,410","false","1,197 sq. ft.","1","AvailableNow","Rentals Available","1970-01-01T23:59:59.000Z","0","$0 - $800","N/A","N/A","4","","false","false","[]"
"ocpgxr290w","Spacious Forest Park Two-Room Suite + Private Bath - Walk to Campus (Includes Utilities)","1","q2j0gkx","","2","1","1225","1225","$1,225","$1,225","false","750 sq. ft.","1","FutureDate","Available Soon","2026-10-01T23:59:59.000Z",,"","N/A","N/A","1","","false","false","[]"
"ocpb48f058","Now Pre-Leasing for August 2026! 1 and 3 Bedrooms with Utilities! Marcom St Apartments!","110733","py9lyhs","B2","2","2","1545","1545","$1,545","$1,620 - $1,660","false","1,095 sq. ft.","1","AvailableNow","Rentals Available","2026-08-01T23:59:59.000Z","1545","$1,545 - $3,090","N/A","N/A","4","","false","false","[]"
"ocpb48f058","Now Pre-Leasing for August 2026! 1 and 3 Bedrooms with Utilities! Marcom St Apartments!","96906","hm5sdc0","B1","2","2","1595","1595","$1,595","$1,670 - $1,710","false","1,031 sq. ft.","1","AvailableNow","Rentals Available","1970-01-01T23:59:59.000Z","1595","$1,595 - $3,190","N/A","N/A","4","","false","false","[]"
"ocpb48f058","Now Pre-Leasing for August 2026! 1 and 3 Bedrooms with Utilities! Marcom St Apartments!","96909","2ygcyp9","C1","3","2","2045","2045","$2,045","$2,120 - $2,160","false","1,273 sq. ft.","1","AvailableNow","Rentals Available","1970-01-01T23:59:59.000Z","2045","$2,045 - $4,090","N/A","N/A","4","","false","false","[]"
"ocpsd8dpj6","Spacious En-suite with private patio and garage parking in Crescent Ridge Townhome Community","1","q2j0gkx","","1","1","900","900","$900","$900","true","","1","AvailableNow","Rentals Available","1970-01-01T23:59:59.000Z",,"","N/A","N/A","1","","false","false","[]"
"xcp87fm","Tryon Flats Apartments","3217496","ss1xft7","A2","4","4","750","750","$750","$750","true","1,300 sq. ft.","1","AvailableNow","Rentals Available","2026-06-19T23:59:59.000Z","875","",,,,"","false","false","[]"
"ocpsq86tm4","4bed 4bath Apartment Near Centennial Campus","1","q2j0gkx","","4","4","725","725","$725","$725","true","1,300 sq. ft.","1","AvailableNow","Rentals Available","1970-01-01T23:59:59.000Z",,"","N/A","N/A","4","","false","false","[]"
"35cz5ed","644 Coleman St (Raleigh, NC)","39831844","nzs5yqp","","3","2.5","2150","2150","$2,150","$2,150","false","1,320 sq. ft.","1","AvailableNow","Rentals Available","2026-09-03T23:59:59.000Z","2150","",,,,"","false","false","[]"
"ocp2gxtxqc","The Station","1","q2j0gkx","","1","4","969","969","$969","$969","true","","1","FutureDate","Available Soon","2027-01-02T23:59:59.000Z",,"","N/A","N/A","4","","false","false","[]"
"pxc3rhs","Room in Condo on Crab Orchard Dr","35127316","d193mhk","","1","1","675","675","$675","$675","false","1,173 sq. ft.","1","CallForAvailability","Rentals Available","2026-09-09T23:59:59.000Z",,"",,,,"","false","false","[]"
"ocppbmmgnt","5 bedroom townhome available near NC State","1","q2j0gkx","","2","2","650","650","$650","$650","true","2,700 sq. ft.","1","AvailableNow","Rentals Available","2026-08-01T23:59:59.000Z",,"","N/A","N/A","5","","false","false","[]"
"tqbb2mb","Room in House on Okelly St","1","q2j0gkx","","1","1","700","700","$700","$700","false","1,300 sq. ft.","1","AvailableNow","Rentals Available","2026-09-09T23:59:59.000Z",,"",,,,"","false","false","[]"
"ocp176ghy4","Campus Crossings Raleigh","1","q2j0gkx","","1","1","865","865","$865","$865","true","","1","AvailableNow","Rentals Available","1970-01-01T23:59:59.000Z",,"","N/A","N/A","1","","false","false","[]"
"qcvpeqz","1431 Collegiate Cir (Raleigh, NC)","40259345","znftldx","","1","1","725","725","$725","$725","false","","1","AvailableNow","Rentals Available","2026-09-07T23:59:59.000Z","950","",,,,"","false","false","[]"
"ocpqe84m5z","University Commons, close to Wolfline Stops","1","q2j0gkx","","4","4","2500","2500","$2,500","$2,500","false","1,224 sq. ft.","1","AvailableNow","Rentals Available","2026-08-01T23:59:59.000Z",,"","N/A","N/A","4","","false","false","[]"
"c1v4mzd","Room in House on Henslowe Dr","1","q2j0gkx","","1","1","670","670","$670","$670","false","1,900 sq. ft.","1","CallForAvailability","Rentals Available","2026-09-09T23:59:59.000Z",,"",,,,"","false","false","[]"
"ocpx51p4tm","Condo near NCSU","1","q2j0gkx","","4","4","800","800","$800","$800","true","","1","AvailableNow","Rentals Available","1970-01-01T23:59:59.000Z",,"","N/A","N/A","1","","false","false","[]"
"x5wd0zn","Room in House on Pineland Cir","1","q2j0gkx","","1","1","700","700","$700","$700","false","1,477 sq. ft.","1","AvailableNow","Rentals Available","2026-09-09T23:59:59.000Z",,"",,,,"","false","false","[]"
"ocphdtdgk2","105 Friendly Drive! Furnished Room Rentals with Utilities!","129416","mtgxxxl","2 Bed 2 Bath","2","2","925","925","$925","$930","true","653 sq. ft.","1","AvailableNow","Rentals Available","2026-08-13T23:59:59.000Z","925","$925 - $1,850","N/A","N/A","2","","false","false","[]"
"ocphdtdgk2","105 Friendly Drive! Furnished Room Rentals with Utilities!","119878","bh3s4bb","2 Bedroom 2 Bathroom Penthouse","2","2","1050","1050","$1,050","$1,055","true","759 sq. ft.","1","AvailableNow","Rentals Available","1970-01-01T23:59:59.000Z","1050","$1,050 - $2,100","N/A","N/A","2","","false","false","[]"
"ocphdtdgk2","105 Friendly Drive! Furnished Room Rentals with Utilities!","119877","n6vwtmp","4 Bedroom 4 Bathroom","4","4","775","775","$775","$778","true","1,420 sq. ft.","1","AvailableNow","Rentals Available","2026-08-13T23:59:59.000Z","775","$775 - $1,550","N/A","N/A","4","","false","false","[]"
"51px18q","1101 Gunnison Pl (Raleigh, NC)","1","q2j0gkx","","3","2.5","3200","3200","$3,200","$3,200","false","1,723 sq. ft.","1","AvailableNow","Rentals Available","2026-08-21T23:59:59.000Z","3200","",,,,"","false","false","[]"
"ocpjxe9lb5","Private House room listing","1","q2j0gkx","","1","1.5","1000","1000","$1,000","$1,000","true","1,250 sq. ft.","1","AvailableNow","Rentals Available","1970-01-01T23:59:59.000Z",,"","N/A","N/A","1","","false","false","[]"
"6lbm6br","2810 Crestscene Trail (Raleigh, NC)","1","q2j0gkx","","3","2.5","2500","2500","$2,500","$2,500","false","1,789 sq. ft.","1","FutureDate","Available Soon","2027-06-01T23:59:59.000Z","2500","",,,,"","false","false","[]"
"ocp4lh373j","Hub Raleigh – 4x2 Lease Takeover, Available Now","1","q2j0gkx","","1","2","1199","1199","$1,199","$1,199","true","","1","AvailableNow","Rentals Available","2026-08-20T23:59:59.000Z",,"","N/A","N/A","4","","false","false","[]"
"dnbdmqk","2626 Wolf Cub Ct (Raleigh, NC)","1","q2j0gkx","","3","3.5","1895","1895","$1,895","$1,895","false","1,700 sq. ft.","1","AvailableNow","Rentals Available","2026-08-17T23:59:59.000Z","1895","",,,,"","false","false","[]"
"ocp5cx5drn","Valentine Commons","1","q2j0gkx","","4","4","1000","1300","$1,000 - $1,300","$1,023 - $1,323","true","1,098 sq. ft.","1","FutureDate","Available Soon","2027-08-11T23:59:59.000Z",,"","N/A","N/A","4","","false","false","[]"
"teq7kh8","1233 S Blount St (Raleigh, NC)","40330810","0yg6lz2","","3","2.5","3000","3000","$3,000","$3,000","false","2,400 sq. ft.","1","AvailableNow","Rentals Available","2026-09-01T23:59:59.000Z","1500","",,,,"","false","false","[]"
"ocpsgy1zk5","Family Neighborhood with Greenway Access","1","q2j0gkx","","3","1","3000","3500","$3,000 - $3,500","$3,100 - $3,640","false","1,100 sq. ft.","1","AvailableNow","Rentals Available","1970-01-01T23:59:59.000Z",,"","N/A","N/A","6","","false","false","[]"
"se736e5","College Inn","2202122","51er1tn","2X2","2","2","1275","1275","$1,275","$1,311","true","756 sq. ft.","1","AvailableNow","Rentals Available","2026-08-12T23:59:59.000Z",,"",,,"2","","false","false","[]"
"se736e5","College Inn","943937","dckygwj","4X2","4","2","859","859","$859","$895","true","1,133 sq. ft.","1","AvailableNow","Rentals Available","2026-08-12T23:59:59.000Z",,"",,,"4","","false","false","[]"
